1,6,1997, 3,50,MST, 24.4,50,18.4,
1,6,1997, 4,50,MST, 23.9,50,20.7,
1,6,1997, 5,50,MST, 24.3,49,18.4,
1,6,1997, 6,50,MST, 21.0,60,5.8,
1,6,1997, 7,50,MST, 19.9,61,8.1,
1,6,1997, 8,50,MST, 26.1,46,12.7,
1,6,1997, 9,50,MST, 28.6,39,9.2,
1,6,1997, 10,50,MST, 31.5,35,12.7,
1,6,1997, 11,50,MST, 33.4,32,8.1,
1,6,1997, 12,50,MST, 33.6,37,8.1,
1,6,1997, 13,50,MST, 33.3,43,12.7,
1,6,1997, 14,50,MST, 33.4,43,12.7,
1,6,1997, 15,50,MST, 32.4,45,11.5,
1,6,1997, 17,50,MST, 28.0,56,6.9,
1,6,1997, 18,50,MST, 27.1,64,8.1,
1,6,1997, 19,50,MST, 24.1,71,5.8,
1,6,1997, 20,50,MST, 26.2,69,4.6,
1,6,1997, 21,50,MST, 23.2,76,4.6,
1,6,1997, 22,50,MST, 23.9,75,5.8,
1,6,1997, 23,50,MST, 23.7,61,5.8,
1,7,1997, 0,50,MST, 23.5,64,3.5,
1,7,1997, 1,50,MST, 21.7,74,6.9,
1,7,1997, 2,50,MST, 22.1,64,4.6,
1,7,1997, 3,50,MST, 20.7,71,6.9,
1,7,1997, 4,50,MST, 22.1,69,3.5,
1,7,1997, 5,50,MST, 23.0,69,8.1,
1,7,1997, 6,50,MST, 21.4,75,8.1,
1,7,1997, 7,50,MST, 23.7,69,9.2,
1,7,1997, 8,50,MST, 24.8,65,6.9,
1,7,1997, 9,50,MST, 25.9,64,10.4,
1,7,1997, 10,50,MST, 28.2,56,9.2,
1,7,1997, 11,50,MST, 30.0,54,4.6,
1,7,1997, 12,50,MST, 30.4,52,5.8,
1,7,1997, 13,50,MST, 30.4,50,5.8,
1,7,1997, 14,50,MST, 30.9,47,4.6,
1,7,1997, 15,50,MST, 30.9,51,5.8,
1,7,1997, 17,50,MST, 30.4,57,6.9,
1,7,1997, 18,50,MST, 30.4,59,5.8,
1,7,1997, 19,50,MST, 30.4,59,6.9,
1,7,1997, 20,50,MST, 30.2,62,5.8,
1,7,1997, 21,50,MST, 29.7,72,8.1,
1,7,1997, 22,50,MST, 28.9,76,5.8,
1,7,1997, 23,50,MST, 28.9,80,4.6,
1,8,1997, 0,50,MST, 29.3,81,4.6,
1,8,1997, 1,50,MST, 29.5,81,5.8,
1,8,1997, 2,50,MST, 29.5,82,3.5,
1,8,1997, 3,50,MST, 28.8,84,3.5,
1,8,1997, 4,50,MST, 28.6,87,2.3,
1,8,1997, 5,50,MST, 29.1,84,3.5,
1,8,1997, 6,50,MST, 29.3,81,4.6,
1,8,1997, 7,50,MST, 29.5,82,5.8,
1,8,1997, 8,50,MST, 29.8,83,3.5,
1,8,1997, 9,50,MST, 31.3,77,3.5,
1,8,1997, 10,50,MST, 34.0,68,0.0,
1,8,1997, 11,50,MST, 36.3,65,0.0,
1,8,1997, 12,50,MST, 35.8,71,6.9,
1,8,1997, 13,50,MST, 36.0,73,6.9,
1,8,1997, 14,50,MST, 34.9,76,4.6,
1,8,1997, 15,50,MST, 34.9,80,0.0,
1,8,1997, 17,50,MST, 32.7,89,4.6,
1,8,1997, 18,50,MST, 32.4,90,0.0,
1,8,1997, 19,50,MST, 31.6,92,4.6,
1,8,1997, 20,50,MST, 34.0,83,6.9,
1,8,1997, 21,50,MST, 33.3,79,6.9,
1,8,1997, 22,50,MST, 33.6,78,6.9,
1,8,1997, 23,50,MST, 32.7,80,6.9,
1,9,1997, 0,50,MST, 30.2,86,5.8,
1,9,1997, 1,50,MST, 28.9,89,4.6,
1,9,1997, 2,50,MST, 28.9,89,4.6,
1,9,1997, 3,50,MST, 31.5,86,5.8,
1,9,1997, 4,55,MST, 32.0,85,5.8,
1,9,1997, 5,50,MST, 32.4,84,4.6,
1,9,1997, 6,50,MST, 32.5,83,8.1,
1,9,1997, 7,50,MST, 32.9,83,3.5,
1,9,1997, 8,50,MST, 34.3,81,6.9,
1,9,1997, 9,50,MST, 36.9,74,8.1,
1,9,1997, 10,50,MST, 37.2,74,6.9,
1,9,1997, 13,50,MST, 39.0,69,8.1,
1,9,1997, 14,50,MST, 39.2,68,8.1,
1,9,1997, 15,50,MST, 39.0,68,5.8,
1,9,1997, 17,50,MST, 37.6,73,5.8,
1,9,1997, 18,50,MST, 37.4,74,9.2,
1,9,1997, 19,15,MST, 37.4,75,6.9,
1,9,1997, 19,50,MST, 37.0,79,6.9,
1,9,1997, 20,50,MST, 37.4,77,11.5,
1,9,1997, 21,50,MST, 36.7,81,9.2,
1,9,1997, 23,50,MST, 36.3,86,8.1,
1,10,1997, 0,50,MST, 36.3,86,6.9,
1,10,1997, 1,50,MST, 37.0,84,6.9,
1,10,1997, 2,50,MST, 36.9,85,5.8,
1,10,1997, 10,50,MST, 43.5,52,8.1,
1,10,1997, 11,50,MST, 44.1,47,6.9,
1,10,1997, 12,50,MST, 44.1,49,8.1,
1,10,1997, 13,50,MST, 44.2,52,9.2,
1,10,1997, 14,50,MST, 42.4,61,6.9,
1,10,1997, 15,50,MST, 42.4,61,5.8,
1,10,1997, 17,50,MST, 37.0,84,3.5,
1,10,1997, 18,50,MST, 37.9,81,0.0,
1,10,1997, 19,50,MST, 38.1,81,4.6,
1,10,1997, 20,50,MST, 37.6,82,3.5,
1,10,1997, 21,50,MST, 36.5,88,3.5,
1,10,1997, 22,50,MST, 36.1,95,5.8,
1,10,1997, 23,50,MST, 36.3,94,5.8,
1,11,1997, 0,50,MST, 35.8,96,3.5,
1,11,1997, 1,50,MST, 36.1,93,5.8,
1,11,1997, 2,50,MST, 35.6,92,6.9,
1,11,1997, 3,50,MST, 35.6,93,6.9,
1,11,1997, 4,40,MST, 35.6,93,4.6,
1,11,1997, 4,50,MST, 35.6,94,4.6,
1,11,1997, 5,10,MST, 35.6,93,5.8,
1,11,1997, 5,35,MST, 33.8,93,4.6,
1,11,1997, 5,50,MST, 33.6,96,3.5,
1,11,1997, 6,10,MST, 33.8,100,0.0,
1,11,1997, 6,50,MST, 33.4,98,0.0,
1,11,1997, 7,55,MST, 33.4,97,0.0,
1,11,1997, 8,50,MST, 33.4,100,0.0,
1,11,1997, 9,50,MST, 33.6,99,4.6,
1,11,1997, 10,50,MST, 34.0,96,4.6,
1,11,1997, 11,50,MST, 34.3,96,5.8,
1,11,1997, 12,50,MST, 35.1,93,5.8,
1,11,1997, 13,50,MST, 35.4,94,4.6,
1,11,1997, 14,25,MST, 37.4,93,4.6,
1,11,1997, 14,50,MST, 36.9,88,6.9,
1,11,1997, 15,50,MST, 35.6,91,9.2,
1,11,1997, 16,25,MST, 35.6,93,16.1,
1,11,1997, 16,40,MST, 33.8,93,13.8,
1,11,1997, 17,50,MST, 35.6,91,12.7,
1,11,1997, 18,50,MST, 36.0,90,20.7,
1,11,1997, 19,50,MST, 31.8,92,16.1,
1,11,1997, 20,50,MST, 30.4,86,13.8,
1,11,1997, 21,50,MST, 26.4,89,4.6,
1,11,1997, 22,50,MST, 25.5,70,9.2,
1,11,1997, 23,25,MST, 23.0,79,13.8,
1,11,1997, 23,50,MST, 23.5,73,11.5,
1,12,1997, 0,50,MST, 22.5,72,12.7,
1,12,1997, 1,50,MST, 20.7,86,9.2,
1,12,1997, 2,15,MST, 21.2,86,5.8,
1,12,1997, 2,45,MST, 21.2,79,9.2,
1,12,1997, 2,50,MST, 20.8,70,13.8,
1,12,1997, 3,35,MST, 19.4,73,11.5,
1,12,1997, 3,50,MST, 19.9,85,9.2,
1,12,1997, 4,55,MST, 17.2,74,5.8,
1,12,1997, 5,50,MST, 16.3,81,0.0,
1,12,1997, 6,30,MST, 15.8,62,3.5,
1,12,1997, 6,50,MST, 15.6,64,6.9,
1,12,1997, 7,50,MST, 14.4,57,8.1,
1,12,1997, 8,50,MST, 13.3,71,4.6,
1,12,1997, 9,50,MST, 15.6,61,6.9,
1,12,1997, 10,50,MST, 17.1,60,4.6,
1,12,1997, 11,50,MST, 19.0,53,4.6,
1,12,1997, 12,50,MST, 18.1,62,8.1,
1,12,1997, 13,20,MST, 17.6,62,0.0,
1,12,1997, 13,50,MST, 17.6,61,8.1,
1,12,1997, 14,50,MST, 15.3,76,9.2,
1,12,1997, 15,50,MST, 15.8,64,12.7,
1,12,1997, 17,50,MST, 14.7,75,6.9,
1,12,1997, 18,50,MST, 14.9,74,6.9,
1,12,1997, 19,50,MST, 14.5,79,9.2,
1,12,1997, 20,30,MST, 14.0,85,4.6,
1,12,1997, 20,50,MST, 14.5,85,0.0,
1,12,1997, 21,30,MST, 14.0,85,0.0,
1,12,1997, 21,50,MST, 14.4,85,4.6,
1,12,1997, 22,50,MST, 14.7,79,6.9,
1,12,1997, 23,50,MST, 15.1,72,4.6,
1,13,1997, 0,50,MST, 15.6,72,3.5,
1,13,1997, 1,50,MST, 14.7,76,5.8,
1,13,1997, 2,25,MST, 14.0,79,9.2,
1,13,1997, 2,50,MST, 14.7,79,6.9,
1,13,1997, 3,40,MST, 15.8,57,6.9,
1,13,1997, 3,50,MST, 14.5,55,3.5,
1,13,1997, 4,50,MST, 14.2,68,5.8,
1,13,1997, 5,50,MST, 13.5,76,3.5,
1,13,1997, 6,50,MST, 14.7,70,0.0,
1,13,1997, 7,50,MST, 13.5,77,6.9,
1,13,1997, 8,50,MST, 16.7,59,4.6,
1,13,1997, 9,50,MST, 18.0,61,5.8,
1,13,1997, 10,50,MST, 19.6,54,5.8,
1,13,1997, 11,50,MST, 19.8,57,4.6,
1,13,1997, 12,25,MST, 19.4,67,0.0,
1,13,1997, 12,50,MST, 20.1,70,3.5,
1,13,1997, 13,50,MST, 20.8,73,4.6,
1,13,1997, 14,10,MST, 21.2,73,8.1,
1,13,1997, 14,50,MST, 22.6,70,8.1,
1,13,1997, 15,50,MST, 22.6,68,6.9,
1,13,1997, 17,50,MST, 18.1,83,4.6,
1,13,1997, 18,50,MST, 15.8,88,4.6,
1,13,1997, 19,50,MST, 16.3,85,4.6,
1,13,1997, 20,50,MST, 16.2,85,4.6,
1,13,1997, 21,50,MST, 17.1,87,4.6,
1,13,1997, 22,50,MST, 16.9,87,8.1,
1,13,1997, 23,50,MST, 19.2,84,0.0,
1,14,1997, 0,50,MST, 18.5,85,4.6,
1,14,1997, 1,50,MST, 19.2,84,0.0,
1,14,1997, 2,50,MST, 19.9,82,4.6,
1,14,1997, 3,50,MST, 21.2,82,4.6,
1,14,1997, 4,50,MST, 21.0,78,8.1,
1,14,1997, 5,05,MST, 21.2,79,8.1,
1,14,1997, 5,50,MST, 20.5,90,4.6,
1,14,1997, 6,10,MST, 21.2,86,5.8,
1,14,1997, 6,30,MST, 21.2,86,4.6,
1,14,1997, 6,50,MST, 20.3,93,0.0,
1,14,1997, 7,50,MST, 20.7,93,0.0,
1,14,1997, 8,50,MST, 21.9,93,0.0,
1,14,1997, 9,30,MST, 23.0,93,0.0,
1,14,1997, 9,50,MST, 23.7,87,0.0,
1,14,1997, 10,10,MST, 23.0,86,3.5,
1,14,1997, 10,35,MST, 23.0,93,5.8,
1,14,1997, 12,50,MST, 24.4,86,9.2,
1,14,1997, 13,35,MST, 24.8,93,12.7,
1,14,1997, 13,50,MST, 25.7,88,12.7,
1,14,1997, 14,20,MST, 24.8,86,13.8,
1,14,1997, 14,50,MST, 24.8,83,13.8,
1,14,1997, 15,50,MST, 24.6,83,8.1,
1,15,1997, 13,50,MST, 31.5,58,6.9,
1,15,1997, 14,50,MST, 31.5,62,4.6,
1,15,1997, 15,50,MST, 30.0,65,4.6,
1,15,1997, 17,50,MST, 19.4,91,0.0,
1,15,1997, 18,50,MST, 15.3,95,0.0,
1,15,1997, 19,50,MST, 19.8,93,3.5,
1,15,1997, 20,50,MST, 17.1,93,3.5,
1,15,1997, 21,50,MST, 15.8,94,5.8,
1,15,1997, 22,50,MST, 17.4,92,3.5,
1,15,1997, 23,50,MST, 16.9,90,4.6,
1,16,1997, 0,50,MST, 12.6,89,9.2,
1,16,1997, 1,50,MST, 14.9,89,8.1,
1,16,1997, 2,50,MST, 13.6,90,8.1,
1,16,1997, 3,50,MST, 14.5,88,9.2,
1,16,1997, 4,50,MST, 13.8,88,6.9,
1,16,1997, 5,50,MST, 14.0,88,9.2,
1,16,1997, 6,50,MST, 12.2,88,5.8,
1,16,1997, 7,50,MST, 12.4,87,9.2,
1,16,1997, 8,50,MST, 14.0,90,9.2,
1,16,1997, 9,50,MST, 17.2,80,9.2,
1,16,1997, 10,50,MST, 22.8,70,4.6,
1,16,1997, 11,50,MST, 25.0,66,4.6,
1,16,1997, 12,50,MST, 28.9,61,0.0,
1,16,1997, 13,50,MST, 29.1,65,4.6,
1,16,1997, 19,50,MST, 14.4,86,6.9,
1,16,1997, 20,50,MST, 13.1,91,0.0,
1,16,1997, 21,20,MST, 10.4,92,0.0,
1,16,1997, 21,55,MST, 14.0,92,4.6,
1,16,1997, 22,15,MST, 17.6,92,4.6,
1,16,1997, 22,35,MST, 17.6,92,5.8,
1,16,1997, 22,50,MST, 15.6,92,6.9,
1,16,1997, 23,20,MST, 17.6,92,8.1,
1,16,1997, 23,50,MST, 17.4,92,5.8,
1,17,1997, 0,50,MST, 19.2,92,9.2,
1,17,1997, 1,50,MST, 19.0,93,5.8,
1,17,1997, 2,50,MST, 16.7,93,5.8,
1,17,1997, 3,50,MST, 14.9,87,5.8,
1,17,1997, 4,50,MST, 12.7,89,9.2,
1,17,1997, 5,45,MST, 12.2,92,10.4,
1,17,1997, 5,50,MST, 12.7,92,11.5,
1,17,1997, 6,50,MST, 12.9,92,9.2,
1,17,1997, 7,50,MST, 10.4,89,6.9,
1,17,1997, 8,50,MST, 10.8,87,3.5,
1,17,1997, 9,50,MST, 15.6,81,11.5,
1,17,1997, 10,50,MST, 16.7,77,4.6,
1,17,1997, 11,10,MST, 17.6,73,4.6,
1,17,1997, 11,50,MST, 20.1,70,3.5,
1,17,1997, 12,50,MST, 22.5,67,4.6,
1,17,1997, 13,50,MST, 25.5,64,0.0,
1,17,1997, 14,50,MST, 25.3,66,4.6,
1,17,1997, 15,50,MST, 25.7,66,4.6,
1,17,1997, 17,50,MST, 19.6,77,6.9,
1,17,1997, 18,50,MST, 19.4,78,8.1,
1,17,1997, 19,50,MST, 17.4,80,4.6,
1,17,1997, 20,50,MST, 15.4,79,5.8,
1,17,1997, 21,50,MST, 16.7,79,5.8,
1,17,1997, 22,50,MST, 14.5,81,5.8,
1,17,1997, 23,50,MST, 16.2,81,9.2,
1,18,1997, 0,50,MST, 17.8,78,9.2,
1,18,1997, 1,50,MST, 18.1,82,0.0,
1,18,1997, 2,50,MST, 20.7,78,5.8,
1,18,1997, 3,50,MST, 19.6,80,5.8,
1,18,1997, 4,50,MST, 14.4,83,3.5,
1,18,1997, 5,50,MST, 15.3,81,0.0,
1,18,1997, 6,50,MST, 14.5,84,6.9,
1,18,1997, 7,50,MST, 14.7,79,9.2,
1,18,1997, 8,50,MST, 16.5,78,9.2,
1,18,1997, 9,50,MST, 21.2,72,5.8,
1,18,1997, 10,50,MST, 28.4,61,0.0,
1,18,1997, 11,50,MST, 28.2,65,8.1,
1,18,1997, 12,50,MST, 33.4,51,1.2,
1,18,1997, 13,50,MST, 33.6,53,3.5,
1,18,1997, 14,50,MST, 32.0,61,3.5,
1,18,1997, 15,50,MST, 31.6,61,5.8,
1,18,1997, 17,50,MST, 22.5,84,0.0,
1,18,1997, 18,50,MST, 21.6,89,0.0,
1,18,1997, 19,50,MST, 22.1,90,0.0,
1,18,1997, 20,50,MST, 19.4,94,0.0,
1,18,1997, 21,50,MST, 16.0,96,0.0,
1,18,1997, 22,50,MST, 18.1,89,8.1,
1,18,1997, 23,50,MST, 18.1,87,3.5,
1,19,1997, 0,50,MST, 18.3,84,6.9,
1,19,1997, 1,50,MST, 16.9,87,5.8,
1,19,1997, 2,50,MST, 16.3,85,5.8,
1,19,1997, 3,50,MST, 14.0,88,5.8,
1,19,1997, 4,50,MST, 15.4,85,4.6,
1,19,1997, 5,50,MST, 12.9,87,6.9,
1,19,1997, 6,50,MST, 14.9,87,4.6,
1,19,1997, 7,50,MST, 14.5,88,3.5,
1,19,1997, 8,50,MST, 15.8,88,3.5,
1,19,1997, 9,50,MST, 22.1,78,6.9,
1,19,1997, 10,50,MST, 27.0,69,9.2,
1,19,1997, 11,50,MST, 31.1,62,5.8,
1,19,1997, 12,50,MST, 37.8,51,0.0,
1,19,1997, 13,50,MST, 31.8,70,8.1,
1,19,1997, 14,50,MST, 31.8,72,6.9,
1,19,1997, 15,50,MST, 30.6,75,6.9,
1,19,1997, 17,50,MST, 25.0,88,3.5,
1,19,1997, 18,50,MST, 24.4,94,4.6,
1,19,1997, 19,40,MST, 21.2,93,0.0,
1,19,1997, 19,50,MST, 19.8,94,2.3,
1,19,1997, 20,50,MST, 21.2,97,3.5,
1,19,1997, 21,50,MST, 22.5,90,2.3,
1,19,1997, 22,50,MST, 14.4,94,3.5,
1,19,1997, 23,50,MST, 19.4,93,3.5,
1,20,1997, 0,50,MST, 16.5,93,5.8,
1,20,1997, 1,50,MST, 16.9,92,4.6,
1,20,1997, 2,50,MST, 18.0,95,3.5,
1,20,1997, 3,50,MST, 14.0,95,4.6,
1,20,1997, 4,50,MST, 16.3,94,0.0,
1,20,1997, 5,50,MST, 19.8,94,4.6,
1,20,1997, 6,15,MST, 21.2,93,0.0,
1,20,1997, 6,50,MST, 21.2,96,3.5,
1,20,1997, 7,55,MST, 23.2,96,6.9,
1,20,1997, 8,50,MST, 25.5,96,4.6,
1,20,1997, 9,50,MST, 28.2,92,5.8,
1,20,1997, 10,05,MST, 35.6,75,15.0,
1,20,1997, 10,50,MST, 40.6,61,18.4,
1,20,1997, 11,50,MST, 44.2,49,18.4,
1,20,1997, 12,50,MST, 44.6,42,12.7,
1,20,1997, 13,50,MST, 46.8,48,19.6,
1,20,1997, 14,50,MST, 45.7,50,20.7,
1,20,1997, 15,50,MST, 46.0,49,17.3,
1,20,1997, 17,50,MST, 42.8,54,12.7,
1,20,1997, 18,50,MST, 43.0,52,15.0,
1,20,1997, 19,50,MST, 42.1,54,15.0,
1,20,1997, 20,50,MST, 42.1,53,17.3,
1,20,1997, 21,50,MST, 41.9,55,15.0,
1,20,1997, 22,50,MST, 40.6,62,16.1,
1,20,1997, 23,50,MST, 39.6,69,10.4,
1,21,1997, 0,50,MST, 38.5,75,10.4,
1,21,1997, 1,50,MST, 37.9,79,10.4,
1,21,1997, 2,50,MST, 37.6,81,12.7,
1,21,1997, 3,40,MST, 35.6,87,11.5,
1,21,1997, 3,50,MST, 35.6,88,13.8,
1,21,1997, 4,45,MST, 33.8,93,8.1,
1,21,1997, 4,50,MST, 33.3,96,8.1,
1,21,1997, 5,50,MST, 33.3,97,3.5,
1,21,1997, 6,00,MST, 33.8,93,3.5,
1,21,1997, 6,50,MST, 33.4,96,6.9,
1,21,1997, 7,00,MST, 33.8,93,6.9,
1,21,1997, 7,25,MST, 33.8,93,4.6,
1,21,1997, 7,50,MST, 34.0,94,4.6,
1,21,1997, 8,50,MST, 33.8,95,5.8,
1,21,1997, 9,50,MST, 34.5,92,5.8,
1,21,1997, 10,50,MST, 39.0,77,4.6,
1,21,1997, 11,50,MST, 40.3,73,5.8,
1,21,1997, 12,50,MST, 43.3,96,3.5,
1,21,1997, 13,50,MST, 42.4,63,6.9,
1,21,1997, 14,50,MST, 43.2,53,6.9,
1,21,1997, 15,50,MST, 41.0,57,8.1,
1,21,1997, 17,50,MST, 35.2,74,6.9,
1,21,1997, 18,50,MST, 36.3,70,6.9,
1,21,1997, 19,50,MST, 35.8,71,6.9,
1,21,1997, 20,50,MST, 34.9,73,5.8,
1,21,1997, 21,50,MST, 34.5,70,9.2,
1,21,1997, 22,50,MST, 32.9,73,9.2,
1,21,1997, 23,50,MST, 31.5,77,8.1,
1,22,1997, 0,50,MST, 34.3,73,11.5,
1,22,1997, 1,50,MST, 35.8,69,9.2,
1,22,1997, 2,50,MST, 35.4,71,6.9,
1,22,1997, 3,50,MST, 38.5,61,19.6,
1,22,1997, 4,50,MST, 38.8,60,23.0,
1,22,1997, 5,50,MST, 39.4,59,21.9,
1,22,1997, 6,50,MST, 39.2,59,20.7,
1,22,1997, 7,50,MST, 39.2,60,20.7,
1,22,1997, 8,50,MST, 39.6,59,17.3,
1,22,1997, 9,50,MST, 40.1,59,18.4,
1,22,1997, 10,50,MST, 41.2,57,18.4,
1,22,1997, 11,50,MST, 42.3,55,17.3,
1,22,1997, 12,50,MST, 42.6,54,20.7,
1,22,1997, 13,50,MST, 44.2,53,12.7,
1,22,1997, 14,50,MST, 44.8,52,19.6,
1,22,1997, 15,50,MST, 43.3,56,20.7,
1,22,1997, 17,50,MST, 42.1,61,25.3,
1,22,1997, 18,50,MST, 40.6,71,19.6,
1,22,1997, 19,50,MST, 41.2,71,24.2,
1,22,1997, 20,50,MST, 41.0,70,23.0,
1,22,1997, 21,50,MST, 40.6,72,25.3,
1,22,1997, 22,50,MST, 41.0,71,20.7,
1,22,1997, 23,50,MST, 40.6,73,21.9,
1,23,1997, 0,50,MST, 39.9,75,21.9,
1,23,1997, 1,50,MST, 40.1,74,20.7,
